date,county,covid,reflu,deaths
6/17/2022,Franklin ,28,5,0
6/17/2022,Gaston ,77,10,0
6/17/2022,Gates ,1,0,0
6/17/2022,Graham ,3,0,0
6/17/2022,Granville ,17,3,0
6/17/2022,Greene ,9,1,0
6/17/2022,Guilford ,133,18,0
6/17/2022,Halifax ,30,5,0
6/17/2022,Harnett ,31,6,0
6/17/2022,Haywood ,18,1,0
6/17/2022,Henderson ,24,2,0
6/17/2022,Hertford ,3,0,0
6/17/2022,Hoke ,20,1,0
6/17/2022,Hyde ,0,,0
6/17/2022,Iredell ,34,3,1
6/17/2022,Jackson ,3,0,0
6/17/2022,Johnston ,61,9,1
6/17/2022,Jones ,0,,0
6/17/2022,Lee ,19,0,1
6/17/2022,Lenoir ,10,1,0
6/17/2022,Lincoln ,24,2,0
6/17/2022,Macon ,10,2,0
6/17/2022,Madison ,6,0,0
6/17/2022,Martin ,3,0,0
6/17/2022,McDowell,19,1,0
6/17/2022,Mecklenburg ,383,38,0
6/17/2022,Mitchell ,8,1,0
6/17/2022,Montgomery ,8,2,0
6/17/2022,Moore ,33,1,0
6/17/2022,Nash ,20,2,1
6/17/2022,New Hanover,64,5,1
6/17/2022,Northampton ,12,4,0
6/17/2022,Onslow ,50,7,0
6/17/2022,Orange ,46,4,0
6/17/2022,Pamlico ,5,1,0
6/17/2022,Pasquotank ,7,2,0
6/17/2022,Pender ,17,3,1
6/17/2022,Perquimans ,5,0,0
6/17/2022,Person ,7,2,0
6/17/2022,Pitt ,90,24,0
6/17/2022,Polk ,2,0,0
6/17/2022,Randolph ,22,1,0
6/17/2022,Richmond ,11,3,0
6/17/2022,Robeson ,35,12,0
6/17/2022,Rockingham ,21,6,0
6/17/2022,Rowan ,34,5,1
6/17/2022,Rutherford ,19,4,0
6/17/2022,Sampson ,9,1,0
6/17/2022,Scotland ,10,2,0
6/17/2022,Stanly ,19,3,0
6/17/2022,Stokes ,19,4,0
6/17/2022,Surry ,20,1,0
6/17/2022,Swain ,0,,0
6/17/2022,Transylvania ,12,3,0
6/17/2022,Tyrrell ,1,0,0
6/17/2022,Union ,63,5,0
6/17/2022,Vance ,17,3,0
6/17/2022,Wake ,489,52,2
6/17/2022,Warren ,6,2,0
6/17/2022,Washington ,5,0,0
6/17/2022,Watauga ,8,0,0
6/17/2022,Wayne ,50,5,0
6/17/2022,Wilkes ,23,3,0
6/17/2022,Wilson ,25,6,0
6/17/2022,Yadkin ,18,0,0
6/17/2022,Yancey ,12,1,0
6/16/2022,Alamance ,55,6,0
6/16/2022,Alexander ,7,3,0
6/16/2022,Alleghany ,2,0,0
6/16/2022,Anson ,27,8,0
6/16/2022,Ashe ,1,0,0
6/16/2022,Avery ,3,1,0
6/16/2022,Beaufort ,13,6,0
6/16/2022,Bertie ,9,1,0
6/16/2022,Bladen ,15,2,0
6/16/2022,Brunswick ,63,6,0
6/16/2022,Buncombe ,84,10,0
6/16/2022,Burke ,29,2,0
6/16/2022,Cabarrus ,73,8,0
6/16/2022,Caldwell ,29,6,0
6/16/2022,Camden ,1,0,0
6/16/2022,Carteret ,21,0,0
6/16/2022,Caswell ,8,1,0
6/16/2022,Catawba ,52,6,0
6/16/2022,Chatham ,21,2,0
6/16/2022,Cherokee ,12,0,0
6/16/2022,Chowan ,5,1,0
6/16/2022,Clay ,2,1,0
6/16/2022,Cleveland ,38,7,0
6/16/2022,Columbus ,14,1,0
6/16/2022,Craven ,40,7,0
6/16/2022,Cumberland ,101,10,1
6/16/2022,Currituck ,10,0,0
6/16/2022,Dare ,21,3,0
6/16/2022,Davidson ,49,5,0
6/16/2022,Davie ,28,6,0
6/16/2022,Duplin ,26,2,0
6/16/2022,Durham ,174,20,0
6/16/2022,Edgecombe ,12,1,0
6/16/2022,Forsyth ,119,9,1
6/16/2022,Franklin ,29,3,0
6/16/2022,Gaston ,54,9,1
6/16/2022,Gates ,0,,0
6/16/2022,Graham ,2,1,0
6/16/2022,Granville ,31,5,0
6/16/2022,Greene ,7,2,0
6/16/2022,Guilford ,169,27,1
6/16/2022,Halifax ,23,1,0
6/16/2022,Harnett ,31,5,0
6/16/2022,Haywood ,29,4,0
6/16/2022,Henderson ,30,3,0
6/16/2022,Hertford ,7,1,0
6/16/2022,Hoke ,30,3,0
6/16/2022,Hyde ,3,1,0
6/16/2022,Iredell ,43,7,0
6/16/2022,Jackson ,12,1,0
6/16/2022,Johnston ,60,10,0
6/16/2022,Jones ,1,0,0
6/16/2022,Lee ,16,1,0
6/16/2022,Lenoir ,29,5,0
6/16/2022,Lincoln ,28,8,0
6/16/2022,Macon ,7,1,0
6/16/2022,Madison ,8,0,0
6/16/2022,Martin ,12,3,0
6/16/2022,McDowell,19,4,0
6/16/2022,Mecklenburg ,412,60,0
6/16/2022,Mitchell ,4,0,0
6/16/2022,Montgomery ,10,2,0
6/16/2022,Moore ,34,4,1
6/16/2022,Nash ,22,4,0
6/16/2022,New Hanover,81,9,1
6/16/2022,Northampton ,9,1,0
6/16/2022,Onslow ,65,8,1
6/16/2022,Orange ,48,6,0
6/16/2022,Pamlico ,5,2,0
6/16/2022,Pasquotank ,8,2,0
6/16/2022,Pender ,11,2,0
6/16/2022,Perquimans ,3,0,0
6/16/2022,Person ,9,1,0
6/16/2022,Pitt ,86,20,0
6/16/2022,Polk ,3,1,0
6/16/2022,Randolph ,37,4,0
6/16/2022,Richmond ,15,1,0
6/16/2022,Robeson ,49,9,1
6/16/2022,Rockingham ,23,1,0
6/16/2022,Rowan ,35,4,0
6/16/2022,Rutherford ,20,2,0
6/16/2022,Sampson ,13,1,0
6/16/2022,Scotland ,16,3,0
6/16/2022,Stanly ,18,2,0
6/16/2022,Stokes ,9,1,0
6/16/2022,Surry ,33,0,0
6/16/2022,Swain ,6,2,0
6/16/2022,Transylvania ,13,0,0
6/16/2022,Tyrrell ,1,0,0
6/16/2022,Union ,52,8,0
6/16/2022,Vance ,15,3,0
6/16/2022,Wake ,516,46,0
6/16/2022,Warren ,3,1,0
6/16/2022,Washington ,5,1,0
6/16/2022,Watauga ,7,0,0
6/16/2022,Wayne ,36,3,0
6/16/2022,Wilkes ,18,4,0
6/16/2022,Wilson ,31,4,0
6/16/2022,Yadkin ,15,2,0
6/16/2022,Yancey ,4,0,0
6/15/2022,Alamance ,61,10,0
6/15/2022,Alexander ,4,1,0
6/15/2022,Alleghany ,3,1,0
6/15/2022,Anson ,9,3,0
6/15/2022,Ashe ,4,1,0
6/15/2022,Avery ,3,0,0
6/15/2022,Beaufort ,15,3,0
6/15/2022,Bertie ,8,1,0
6/15/2022,Bladen ,17,3,0
6/15/2022,Brunswick ,56,5,0
6/15/2022,Buncombe ,77,8,0
6/15/2022,Burke ,16,0,0
6/15/2022,Cabarrus ,79,12,0
6/15/2022,Caldwell ,25,8,0
6/15/2022,Camden ,0,,0
6/15/2022,Carteret ,22,2,0
6/15/2022,Caswell ,6,0,0
6/15/2022,Catawba ,56,12,0
6/15/2022,Chatham ,27,3,0
6/15/2022,Cherokee ,7,0,0
6/15/2022,Chowan ,4,0,0
6/15/2022,Clay ,3,0,0
6/15/2022,Cleveland ,26,5,0
6/15/2022,Columbus ,16,2,0
6/15/2022,Craven ,39,2,0
6/15/2022,Cumberland ,107,10,0
6/15/2022,Currituck ,4,1,0
6/15/2022,Dare ,15,2,0
6/15/2022,Davidson ,47,5,0
6/15/2022,Davie ,22,4,0
6/15/2022,Duplin ,12,3,0
6/15/2022,Durham ,183,15,0
6/15/2022,Edgecombe ,15,2,1
6/15/2022,Forsyth ,139,9,0
6/15/2022,Franklin ,42,7,0
6/15/2022,Gaston ,75,11,0
6/15/2022,Gates ,2,1,0
6/15/2022,Graham ,2,0,0
6/15/2022,Granville ,18,1,0
6/15/2022,Greene ,4,0,0
6/15/2022,Guilford ,155,13,0
6/15/2022,Halifax ,17,2,0
6/15/2022,Harnett ,41,4,0
6/15/2022,Haywood ,20,2,0
6/15/2022,Henderson ,29,0,0
6/15/2022,Hertford ,4,2,0
6/15/2022,Hoke ,20,1,0
6/15/2022,Hyde ,0,,0
6/15/2022,Iredell ,57,8,0
6/15/2022,Jackson ,11,1,0
6/15/2022,Johnston ,77,18,0
6/15/2022,Jones ,4,2,0
6/15/2022,Lee ,17,2,1
6/15/2022,Lenoir ,16,4,0
6/15/2022,Lincoln ,18,5,0
6/15/2022,Macon ,19,2,0
6/15/2022,Madison ,5,0,0
6/15/2022,Martin ,13,2,0
6/15/2022,McDowell,19,0,0
6/15/2022,Mecklenburg ,430,47,0
6/15/2022,Mitchell ,8,0,0
6/15/2022,Montgomery ,6,1,0
6/15/2022,Moore ,37,9,0
6/15/2022,Nash ,29,8,0
6/15/2022,New Hanover,94,6,0
6/15/2022,Northampton ,5,1,0
6/15/2022,Onslow ,81,24,0
6/15/2022,Orange ,68,2,0
6/15/2022,Pamlico ,2,0,0
6/15/2022,Pasquotank ,7,2,0
6/15/2022,Pender ,12,0,0
6/15/2022,Perquimans ,6,2,0
6/15/2022,Person ,18,3,0
6/15/2022,Pitt ,99,20,0
6/15/2022,Polk ,2,0,0
6/15/2022,Randolph ,29,6,0
6/15/2022,Richmond ,9,3,0
6/15/2022,Robeson ,78,10,0
6/15/2022,Rockingham ,24,0,0
6/15/2022,Rowan ,40,5,0
6/15/2022,Rutherford ,10,1,0
6/15/2022,Sampson ,17,1,0
6/15/2022,Scotland ,13,1,0
6/15/2022,Stanly ,15,2,0
6/15/2022,Stokes ,8,1,0
6/15/2022,Surry ,27,6,1
6/15/2022,Swain ,8,1,0
6/15/2022,Transylvania ,8,1,0
6/15/2022,Tyrrell ,0,,0
6/15/2022,Union ,90,13,0
6/15/2022,Vance ,19,2,0
6/15/2022,Wake ,629,60,1
6/15/2022,Warren ,7,0,0
6/15/2022,Washington ,6,2,0
6/15/2022,Watauga ,13,1,0
6/15/2022,Wayne ,39,6,0
6/15/2022,Wilkes ,13,2,0
6/15/2022,Wilson ,30,6,0
6/15/2022,Yadkin ,28,9,0
6/15/2022,Yancey ,11,3,0
6/14/2022,Alamance ,57,11,0
6/14/2022,Alexander ,3,0,0
6/14/2022,Alleghany ,3,1,0
6/14/2022,Anson ,6,2,0
6/14/2022,Ashe ,11,2,0
6/14/2022,Avery ,7,1,0
6/14/2022,Beaufort ,21,4,0
6/14/2022,Bertie ,5,2,0
6/14/2022,Bladen ,18,3,0
6/14/2022,Brunswick ,61,6,0
6/14/2022,Buncombe ,64,2,2
6/14/2022,Burke ,17,0,0
6/14/2022,Cabarrus ,68,5,0
6/14/2022,Caldwell ,30,6,0
6/14/2022,Camden ,3,0,0
6/14/2022,Carteret ,18,1,0
6/14/2022,Caswell ,9,0,0
6/14/2022,Catawba ,54,13,1
6/14/2022,Chatham ,23,3,1
6/14/2022,Cherokee ,15,3,0
6/14/2022,Chowan ,7,2,0
6/14/2022,Clay ,4,0,0
6/14/2022,Cleveland ,31,7,0
6/14/2022,Columbus ,14,2,0
6/14/2022,Craven ,50,6,0
6/14/2022,Cumberland ,159,17,1
6/14/2022,Currituck ,6,1,0
6/14/2022,Dare ,13,0,0
6/14/2022,Davidson ,46,6,0
6/14/2022,Davie ,19,4,0
6/14/2022,Duplin ,23,1,0
6/14/2022,Durham ,158,9,0
6/14/2022,Edgecombe ,18,6,0
6/14/2022,Forsyth ,118,14,0
6/14/2022,Franklin ,40,4,0
6/14/2022,Gaston ,69,11,1
6/14/2022,Gates ,5,2,0
6/14/2022,Graham ,1,1,0
6/14/2022,Granville ,23,7,0
6/14/2022,Greene ,12,2,0
6/14/2022,Guilford ,147,14,2
6/14/2022,Halifax ,23,5,0
6/14/2022,Harnett ,40,9,0
6/14/2022,Haywood ,22,3,0
6/14/2022,Henderson ,28,4,0
6/14/2022,Hertford ,8,1,0
6/14/2022,Hoke ,30,6,0
6/14/2022,Hyde ,1,0,0
6/14/2022,Iredell ,60,4,0
6/14/2022,Jackson ,10,0,1
6/14/2022,Johnston ,67,11,2
6/14/2022,Jones ,6,0,0
6/14/2022,Lee ,31,10,0
6/14/2022,Lenoir ,19,4,0
6/14/2022,Lincoln ,23,5,0
6/14/2022,Macon ,16,3,0
6/14/2022,Madison ,10,1,0
6/14/2022,Martin ,15,1,0
6/14/2022,McDowell,14,1,0
6/14/2022,Mecklenburg ,430,61,0
6/14/2022,Mitchell ,11,1,0
6/14/2022,Montgomery ,10,1,0
6/14/2022,Moore ,34,7,0
6/14/2022,Nash ,36,7,0
6/14/2022,New Hanover,81,8,1
6/14/2022,Northampton ,13,4,1
6/14/2022,Onslow ,80,10,0
6/14/2022,Orange ,66,2,0
6/14/2022,Pamlico ,4,1,0
6/14/2022,Pasquotank ,9,1,0
6/14/2022,Pender ,22,3,0
6/14/2022,Perquimans ,9,0,0
6/14/2022,Person ,16,2,0
6/14/2022,Pitt ,85,14,0
6/14/2022,Polk ,3,0,0
6/14/2022,Randolph ,42,1,0
6/14/2022,Richmond ,17,5,0
6/14/2022,Robeson ,74,21,1
6/14/2022,Rockingham ,29,3,0
6/14/2022,Rowan ,45,10,0
6/14/2022,Rutherford ,15,5,0
6/14/2022,Sampson ,8,2,0
6/14/2022,Scotland ,14,4,0
6/14/2022,Stanly ,15,2,0
6/14/2022,Stokes ,9,3,0
6/14/2022,Surry ,35,4,1
6/14/2022,Swain ,8,0,0
6/14/2022,Transylvania ,10,1,0
6/14/2022,Tyrrell ,0,,0
6/14/2022,Union ,69,13,0
6/14/2022,Vance ,26,3,0
6/14/2022,Wake ,534,51,1
6/14/2022,Warren ,3,0,0
6/14/2022,Washington ,4,0,0
6/14/2022,Watauga ,10,2,0
6/14/2022,Wayne ,29,6,0
6/14/2022,Wilkes ,19,3,0
6/14/2022,Wilson ,29,8,0
6/14/2022,Yadkin ,27,4,0
6/14/2022,Yancey ,3,1,0
6/13/2022,Alamance ,75,7,0
6/13/2022,Alexander ,9,1,0
6/13/2022,Alleghany ,1,0,0
6/13/2022,Anson ,8,2,0
6/13/2022,Ashe ,13,2,0
6/13/2022,Avery ,5,0,0
6/13/2022,Beaufort ,21,4,0
6/13/2022,Bertie ,7,1,0
6/13/2022,Bladen ,19,3,0
6/13/2022,Brunswick ,61,3,0
6/13/2022,Buncombe ,110,9,1
6/13/2022,Burke ,24,5,0
6/13/2022,Cabarrus ,73,12,1
6/13/2022,Caldwell ,27,6,0
6/13/2022,Camden ,2,0,0
6/13/2022,Carteret ,31,3,0
6/13/2022,Caswell ,10,0,0
6/13/2022,Catawba ,86,9,0
6/13/2022,Chatham ,24,1,0
6/13/2022,Cherokee ,11,2,0
6/13/2022,Chowan ,5,1,0
6/13/2022,Clay ,1,1,0
6/13/2022,Cleveland ,32,11,1
6/13/2022,Columbus ,18,4,0
6/13/2022,Craven ,45,5,0
6/13/2022,Cumberland ,141,13,0
6/13/2022,Currituck ,5,1,0
6/13/2022,Dare ,13,0,0
6/13/2022,Davidson ,67,7,0
6/13/2022,Davie ,24,5,0
6/13/2022,Duplin ,14,2,0
6/13/2022,Durham ,180,19,0
6/13/2022,Edgecombe ,17,6,0
6/13/2022,Forsyth ,167,30,1
6/13/2022,Franklin ,37,5,0
6/13/2022,Gaston ,106,20,0
6/13/2022,Gates ,6,0,0
6/13/2022,Graham ,1,0,0
6/13/2022,Granville ,32,3,1
6/13/2022,Greene ,18,1,0
6/13/2022,Guilford ,153,19,0
6/13/2022,Halifax ,37,7,0
6/13/2022,Harnett ,50,3,0
6/13/2022,Haywood ,31,2,0
6/13/2022,Henderson ,40,4,1
6/13/2022,Hertford ,11,1,0
6/13/2022,Hoke ,38,7,0
6/13/2022,Hyde ,6,1,0
6/13/2022,Iredell ,40,4,0
6/13/2022,Jackson ,16,1,0
6/13/2022,Johnston ,71,6,0
6/13/2022,Jones ,6,2,0
6/13/2022,Lee ,21,2,0
6/13/2022,Lenoir ,27,6,0
6/13/2022,Lincoln ,26,4,0
6/13/2022,Macon ,8,0,0
6/13/2022,Madison ,5,0,0
6/13/2022,Martin ,11,2,0
6/13/2022,McDowell,14,3,0
6/13/2022,Mecklenburg ,445,45,1
6/13/2022,Mitchell ,10,1,0
6/13/2022,Montgomery ,6,1,0
6/13/2022,Moore ,25,4,0
6/13/2022,Nash ,31,3,1
6/13/2022,New Hanover,79,10,0
6/13/2022,Northampton ,11,0,0
6/13/2022,Onslow ,93,13,0
6/13/2022,Orange ,56,4,0
6/13/2022,Pamlico ,2,0,0
6/13/2022,Pasquotank ,10,2,0
6/13/2022,Pender ,18,2,0
6/13/2022,Perquimans ,3,1,0
6/13/2022,Person ,11,0,0
6/13/2022,Pitt ,113,9,0
6/13/2022,Polk ,4,0,0
6/13/2022,Randolph ,41,5,0
6/13/2022,Richmond ,26,2,0
6/13/2022,Robeson ,89,19,0
6/13/2022,Rockingham ,28,6,1
6/13/2022,Rowan ,39,11,0
6/13/2022,Rutherford ,13,6,0
6/13/2022,Sampson ,22,3,0
6/13/2022,Scotland ,22,2,0
6/13/2022,Stanly ,24,7,0
6/13/2022,Stokes ,17,3,1
6/13/2022,Surry ,32,8,0
6/13/2022,Swain ,8,0,0
6/13/2022,Transylvania ,10,1,0
6/13/2022,Tyrrell ,1,0,0
6/13/2022,Union ,80,12,0
6/13/2022,Vance ,22,0,0
6/13/2022,Wake ,614,51,2
6/13/2022,Warren ,11,2,0
6/13/2022,Washington ,6,1,0
6/13/2022,Watauga ,14,2,0
6/13/2022,Wayne ,55,7,0
6/13/2022,Wilkes ,28,10,0
6/13/2022,Wilson ,42,5,0
6/13/2022,Yadkin ,23,4,0
6/13/2022,Yancey ,4,1,0
6/12/2022,Alamance ,33,4,0
6/12/2022,Alexander ,2,0,0
6/12/2022,Alleghany ,1,0,0
6/12/2022,Anson ,1,0,0
6/12/2022,Ashe ,0,,0
6/12/2022,Avery ,6,1,0
6/12/2022,Beaufort ,10,2,0
6/12/2022,Bertie ,3,0,0
6/12/2022,Bladen ,2,0,0
6/12/2022,Brunswick ,31,1,0
6/12/2022,Buncombe ,59,5,0
6/12/2022,Burke ,16,0,1
6/12/2022,Cabarrus ,30,2,1
6/12/2022,Caldwell ,26,4,0
6/12/2022,Camden ,4,0,0
6/12/2022,Carteret ,12,1,0
6/12/2022,Caswell ,4,1,0
6/12/2022,Catawba ,34,6,1
6/12/2022,Chatham ,11,0,0
6/12/2022,Cherokee ,5,1,0
6/12/2022,Chowan ,0,,0
6/12/2022,Clay ,0,,0
6/12/2022,Cleveland ,27,3,1
6/12/2022,Columbus ,4,0,0
6/12/2022,Craven ,27,0,0
6/12/2022,Cumberland ,64,5,0
6/12/2022,Currituck ,4,0,0
6/12/2022,Dare ,7,1,0
6/12/2022,Davidson ,16,3,0
6/12/2022,Davie ,17,4,0
6/12/2022,Duplin ,8,0,0
6/12/2022,Durham ,78,8,0
6/12/2022,Edgecombe ,9,0,0
6/12/2022,Forsyth ,82,12,0
6/12/2022,Franklin ,19,0,0
6/12/2022,Gaston ,57,9,0
6/12/2022,Gates ,4,1,0
6/12/2022,Graham ,1,0,0
6/12/2022,Granville ,12,2,0
6/12/2022,Greene ,2,1,0
6/12/2022,Guilford ,90,14,0
6/12/2022,Halifax ,10,2,0
6/12/2022,Harnett ,30,5,0
6/12/2022,Haywood ,14,2,1
6/12/2022,Henderson ,20,0,2
6/12/2022,Hertford ,1,0,0
6/12/2022,Hoke ,14,2,1
6/12/2022,Hyde ,0,,0
6/12/2022,Iredell ,45,7,0
6/12/2022,Jackson ,8,2,0
6/12/2022,Johnston ,28,4,0
6/12/2022,Jones ,2,0,0
6/12/2022,Lee ,9,1,0
6/12/2022,Lenoir ,5,2,0
6/12/2022,Lincoln ,15,4,0
6/12/2022,Macon ,3,0,0
6/12/2022,Madison ,2,0,0
6/12/2022,Martin ,2,0,0
6/12/2022,McDowell,15,4,0
6/12/2022,Mecklenburg ,254,30,1
6/12/2022,Mitchell ,4,2,0
6/12/2022,Montgomery ,2,0,0
6/12/2022,Moore ,18,2,0
6/12/2022,Nash ,16,4,0
6/12/2022,New Hanover,34,5,1
6/12/2022,Northampton ,5,0,0
6/12/2022,Onslow ,32,2,0
6/12/2022,Orange ,28,2,0
6/12/2022,Pamlico ,7,0,0
6/12/2022,Pasquotank ,10,1,0
6/12/2022,Pender ,6,1,0
6/12/2022,Perquimans ,1,0,0
6/12/2022,Person ,6,1,0
6/12/2022,Pitt ,41,6,0
6/12/2022,Polk ,1,0,0
6/12/2022,Randolph ,19,1,1
6/12/2022,Richmond ,4,1,0
6/12/2022,Robeson ,38,3,0
6/12/2022,Rockingham ,13,3,0
6/12/2022,Rowan ,18,1,0
6/12/2022,Rutherford ,13,3,1
6/12/2022,Sampson ,5,0,1
6/12/2022,Scotland ,10,3,0
6/12/2022,Stanly ,11,0,0
6/12/2022,Stokes ,5,1,0
6/12/2022,Surry ,21,6,0
6/12/2022,Swain ,1,0,0
6/12/2022,Transylvania ,7,0,0
6/12/2022,Tyrrell ,0,,0
6/12/2022,Union ,52,3,0
6/12/2022,Vance ,5,1,0
6/12/2022,Wake ,260,24,1
6/12/2022,Warren ,1,0,0
6/12/2022,Washington ,1,0,0
6/12/2022,Watauga ,6,2,0
6/12/2022,Wayne ,10,4,0
6/12/2022,Wilkes ,9,0,0
6/12/2022,Wilson ,13,2,0
6/12/2022,Yadkin ,6,1,0
6/12/2022,Yancey ,0,,0
6/11/2022,Alamance ,27,2,0
6/11/2022,Alexander ,1,0,0
6/11/2022,Alleghany ,0,,0
6/11/2022,Anson ,5,1,0
6/11/2022,Ashe ,1,0,0
6/11/2022,Avery ,1,0,0
6/11/2022,Beaufort ,9,1,0
6/11/2022,Bertie ,3,0,0
6/11/2022,Bladen ,11,4,0
6/11/2022,Brunswick ,30,2,0
6/11/2022,Buncombe ,43,2,0
6/11/2022,Burke ,4,1,0
6/11/2022,Cabarrus ,43,4,0
6/11/2022,Caldwell ,18,2,0
6/11/2022,Camden ,2,0,0
6/11/2022,Carteret ,22,2,0
6/11/2022,Caswell ,2,0,0
6/11/2022,Catawba ,29,4,0
6/11/2022,Chatham ,17,0,0
6/11/2022,Cherokee ,3,0,0
6/11/2022,Chowan ,0,,0
6/11/2022,Clay ,1,0,0
6/11/2022,Cleveland ,17,3,0
6/11/2022,Columbus ,6,0,0
6/11/2022,Craven ,21,1,0
6/11/2022,Cumberland ,50,6,0
6/11/2022,Currituck ,2,0,0
6/11/2022,Dare ,8,1,1
6/11/2022,Davidson ,21,3,0
6/11/2022,Davie ,4,1,0
6/11/2022,Duplin ,13,1,0
6/11/2022,Durham ,117,9,0
6/11/2022,Edgecombe ,10,4,0
6/11/2022,Forsyth ,77,7,0
6/11/2022,Franklin ,19,5,1
6/11/2022,Gaston ,47,5,0
6/11/2022,Gates ,2,1,0
6/11/2022,Graham ,1,1,0
6/11/2022,Granville ,13,3,0
6/11/2022,Greene ,1,0,0
6/11/2022,Guilford ,98,14,2
6/11/2022,Halifax ,8,1,0
6/11/2022,Harnett ,21,2,0
6/11/2022,Haywood ,11,2,0
6/11/2022,Henderson ,24,2,0
6/11/2022,Hertford ,6,1,1
6/11/2022,Hoke ,11,1,0
6/11/2022,Hyde ,0,,0
6/11/2022,Iredell ,34,6,0
6/11/2022,Jackson ,2,0,0
6/11/2022,Johnston ,44,5,0
6/11/2022,Jones ,4,1,0
6/11/2022,Lee ,8,1,0
6/11/2022,Lenoir ,4,0,0
6/11/2022,Lincoln ,17,2,0
6/11/2022,Macon ,6,0,1
6/11/2022,Madison ,1,0,0
6/11/2022,Martin ,2,1,0
6/11/2022,McDowell,9,2,0
6/11/2022,Mecklenburg ,242,26,0
6/11/2022,Mitchell ,3,0,0
6/11/2022,Montgomery ,3,1,0
6/11/2022,Moore ,10,0,0
6/11/2022,Nash ,23,4,0
6/11/2022,New Hanover,50,4,0
6/11/2022,Northampton ,10,1,0
6/11/2022,Onslow ,34,3,0
6/11/2022,Orange ,33,2,1
6/11/2022,Pamlico ,1,0,0
6/11/2022,Pasquotank ,8,0,0
6/11/2022,Pender ,13,1,0
6/11/2022,Perquimans ,3,0,0
6/11/2022,Person ,4,0,0
6/11/2022,Pitt ,24,6,0
6/11/2022,Polk ,1,0,0
6/11/2022,Randolph ,23,0,0
6/11/2022,Richmond ,8,2,0
6/11/2022,Robeson ,26,6,0
6/11/2022,Rockingham ,10,1,0
6/11/2022,Rowan ,23,1,0
6/11/2022,Rutherford ,14,1,1
6/11/2022,Sampson ,5,0,0
6/11/2022,Scotland ,9,1,0
6/11/2022,Stanly ,14,0,0
6/11/2022,Stokes ,6,1,0
6/11/2022,Surry ,18,3,0
6/11/2022,Swain ,2,0,0
6/11/2022,Transylvania ,2,0,0
6/11/2022,Tyrrell ,1,1,0
6/11/2022,Union ,38,5,0
6/11/2022,Vance ,8,2,0
6/11/2022,Wake ,333,34,2
6/11/2022,Warren ,3,0,0
6/11/2022,Washington ,1,0,0
6/11/2022,Watauga ,8,1,0
6/11/2022,Wayne ,15,1,0
6/11/2022,Wilkes ,8,0,0
6/11/2022,Wilson ,6,3,0
6/11/2022,Yadkin ,14,6,0
6/11/2022,Yancey ,6,0,0
6/10/2022,Alamance ,36,3,1
6/10/2022,Alexander ,8,1,0
6/10/2022,Alleghany ,0,,0
6/10/2022,Anson ,4,0,0
6/10/2022,Ashe ,1,1,0
6/10/2022,Avery ,14,1,0
6/10/2022,Beaufort ,15,2,0
6/10/2022,Bertie ,10,0,0
6/10/2022,Bladen ,13,0,0
6/10/2022,Brunswick ,42,4,0
6/10/2022,Buncombe ,97,16,0
6/10/2022,Burke ,20,3,0
6/10/2022,Cabarrus ,79,6,0
6/10/2022,Caldwell ,25,8,0
6/10/2022,Camden ,2,1,0
6/10/2022,Carteret ,20,1,0
6/10/2022,Caswell ,5,0,0
6/10/2022,Catawba ,37,7,0
6/10/2022,Chatham ,21,0,0
6/10/2022,Cherokee ,10,2,0
6/10/2022,Chowan ,6,1,0
6/10/2022,Clay ,5,1,0
6/10/2022,Cleveland ,32,6,1
6/10/2022,Columbus ,5,2,0
6/10/2022,Craven ,35,1,2
6/10/2022,Cumberland ,111,12,0
6/10/2022,Currituck ,4,0,0
6/10/2022,Dare ,11,2,0
6/10/2022,Davidson ,48,10,1
6/10/2022,Davie ,17,3,0
6/10/2022,Duplin ,6,0,0
6/10/2022,Durham ,151,12,0
6/10/2022,Edgecombe ,12,3,0
6/10/2022,Forsyth ,133,20,0
6/10/2022,Franklin ,31,3,0
6/10/2022,Gaston ,68,8,0
6/10/2022,Gates ,4,1,0
6/10/2022,Graham ,3,2,0
6/10/2022,Granville ,29,2,0
6/10/2022,Greene ,7,0,0
6/10/2022,Guilford ,163,16,3
6/10/2022,Halifax ,14,1,0
6/10/2022,Harnett ,33,2,0
6/10/2022,Haywood ,15,1,0
6/10/2022,Henderson ,29,4,0
6/10/2022,Hertford ,4,0,0
6/10/2022,Hoke ,20,4,0
6/10/2022,Hyde ,3,0,0
6/10/2022,Iredell ,43,6,1
6/10/2022,Jackson ,7,1,0
6/10/2022,Johnston ,64,10,0
6/10/2022,Jones ,3,0,0
6/10/2022,Lee ,12,1,0
6/10/2022,Lenoir ,18,4,0
6/10/2022,Lincoln ,15,1,0
6/10/2022,Macon ,9,0,0
6/10/2022,Madison ,5,0,0
6/10/2022,Martin ,2,0,0
6/10/2022,McDowell,10,2,0
6/10/2022,Mecklenburg ,390,49,1
6/10/2022,Mitchell ,5,1,0
6/10/2022,Montgomery ,3,1,0
6/10/2022,Moore ,12,3,0
6/10/2022,Nash ,28,4,2
6/10/2022,New Hanover,82,5,1
6/10/2022,Northampton ,6,1,0
6/10/2022,Onslow ,74,4,0
6/10/2022,Orange ,58,5,1
6/10/2022,Pamlico ,3,1,0
6/10/2022,Pasquotank ,8,0,0
6/10/2022,Pender ,15,2,0
6/10/2022,Perquimans ,2,0,0
